"","pln_richness","pln_sigma.sig","cegs_richness","cegs_gamma","nb_richness","nb_size.size","nb_prob.prob"
"78",58.4827935571973,1.61840979590636,78.5054095351836,1.77972834132544,128.794879253803,0.155997464244743,0.19489198245976
"79",116.801547886017,1.31889043200519,136.437430634683,1.10156173254261,158.414681589716,0.373322755516605,0.0935572531344127
"80",411.859841535669,2.44669839027064,512.471671054381,2.89858165741157,9932.85864338742,0.005,0.048661208081456
"81",339.226608032627,1.89411866067239,474.865770827554,2.26986945717053,12680.7489831502,0.005,0.0573093877135565
"82",258.887959069231,1.72506001639513,358.155484321522,2.02327895896178,10655.2367747806,0.005,0.0503938666728994
"83",203.417210017628,1.78192663051313,405.193956595256,2.82234937991531,8524.53892082206,0.005,0.0559663477023931
"89",27.4062106205425,1.17886210671623,28.8682921534391,0.557258592632499,30.0277449437136,0.806765483391957,0.0829028676351108
"90",30.9615016098507,1.04748394127411,35.7182665097685,0.6751604720999,31.4104869442634,1.58202043150495,0.366212179611058
"91",29.0836951696319,0.938867914981249,31.7017035551786,0.267439798935689,30.9172638307236,1.36626346169633,0.26036087286129
"92",18.875401928728,0.951505997105999,20.9422086673397,0.341801884084574,19.1355009350448,2.53309632835727,0.59495306809029
"93",18.0010537701972,1.20640455678652,22.0481097939086,1.03288738632247,15.1587954948818,122.970814902133,0.987326824049225
"94",78.4561424841256,1.3602975844959,94.8705506416724,1.22815317164173,129.185037665333,0.264073116376135,0.110362570053511
"95",10.20497971566,2.51364995640842,12.089300249168,2.761678715025,10.6606384766986,0.558916876964165,0.0359109429879356
"96",5.61287473337111,0.00868127697903044,NA,NA,5.63238699167295,126.701560704511,0.990272759005139
"97",43.1267509039954,1.90300844202022,47.764185930623,1.64533921425795,97.3047032499459,0.116765241030576,0.0251816179734975
"98",52.5888657341546,0.90510615153825,61.7154032909429,0.428682747692115,44.6916378642345,5.00203194148432,0.751301163798687
"100",9.04334701263993,1.48433082643985,9.14291093960352,0.677739176453586,9.62779537096252,0.582581982523751,0.00922008574168671
"101",14.6691396297609,0.0127796116528212,23.0769305089378,8.32325615790682e-05,16.9269645469759,114.220642133611,0.98925289792969
"102",192.2232936289,0.988725196115574,231.263232705402,0.646000718673427,225.699242056256,0.760243348458329,0.341394895012831
"103",18.0597182028528,1.25638682967445,19.4621144008341,0.837089012246396,18.547590563536,1.18376902742277,0.12269192338384
"104",5.04024928806,0.84077836331935,5.30867008307066,0.000202058014354461,5.01109558032708,5.24735327368608,0.31194070822426
"105",822.066081474113,1.988357938346,1259.42179338496,2.60359412592821,24474.9991415757,0.005,0.103500817851573
"106",77.3822463499268,1.4106243515467,97.7031099199965,1.35699115748663,197.910652738312,0.144282080871701,0.209109984467292
"107",22.612338539738,2.15494413914606,27.0174249328794,2.22854545333738,882.436539498227,0.005,0.025742768809501
"108",13.4568452304353,1.11664410953143,14.878149010535,0.632568130327938,13.1325571174395,3.24604998158696,0.571211765146789
"109",12.631977546103,1.03192506448562,15.1305044150482,0.732685190685694,NA,NA,NA
"110",4.00342943854985,0.630487810338247,NA,NA,4.00852361882058,3.07065321764602,0.134806075751404
"111",2,0.000681970958400851,NA,NA,NA,NA,NA
"112",7.33258783295985,0.970801580494758,7.97081097724125,0.488708835310221,7.0292112760049,233.848700903079,0.976824807307573
"113",8.00926808866969,0.61187594711048,8.47412240766842,0.000372907324544826,8.00327009679448,9.07004975535264,0.423043449786074
"114",7.9377992298472,1.38052186314091,8.68931502993167,0.997750429277554,7.19908001833678,233.230148091355,0.984733775356731
"115",158.114281497883,1.26428788167886,212.465966901191,1.27246295218479,211.656134421324,0.411853134231817,0.281951859331237
"116",32.6292892523728,0.737682462326356,NA,NA,NA,NA,NA
"117",26.3571958668841,0.0116070830530891,42.0000029500413,4.53999692715535e-05,28.7105794562294,88.5963708666111,0.98527065783345
"118",30.1437334072475,0.0163628697593841,51.8181877793349,4.5400123174821e-05,NA,NA,NA
"119",23.3291819958664,0.419626323258752,NA,NA,NA,NA,NA
"120",25.683667756679,0.0184695086985048,42.923083940305,4.54001155280482e-05,29.3664011972211,86.314909760994,0.98906342470035
"121",33.6152113677924,0.00949095340124964,NA,NA,NA,NA,NA
"122",20.0721849798223,0.0095660446310864,NA,NA,22.4738239368728,99.3507617430396,0.990230601382006
"123",29.7669833955539,0.0168312083738455,NA,NA,NA,NA,NA
"125",12.0213634533416,1.48595587525492,12.5861004501042,0.905969125570501,15.6672622139389,0.423831736392693,0.0574254570785852
"126",821.147617387311,2.17480943934651,103.636375955595,4.5399931280497e-05,NA,NA,NA
"127",61.0963539016593,1.26383083228644,75.7824251806149,1.14092675191304,79.114319918922,0.479664984284942,0.218159471265601
"128",59.5393802201489,1.39431060102692,68.8292674932668,1.15137835327148,95.4670894128907,0.271708739874478,0.0957403232327065
"129",33.6210950324904,0.775166166164293,38.6748642384376,0.149946868917869,32.9754087503327,3.84777175327908,0.577045773909828
"130",37.2370388191988,1.31079104564176,42.3979054831954,0.991662232191282,44.6997821687339,0.582091435733248,0.165709112401553
"131",24.6889394044426,1.07601522326371,26.5546681917462,0.464335821016657,28.0897301906923,0.858470721589619,0.168496303596548
"132",82.349888409837,1.26798390733151,93.7636771852985,0.930043074374749,122.715966620071,0.336455555946672,0.123513134698015
"133",27.1681600039932,2.12478552947384,34.7444241299341,2.3836915780201,1151.51166301282,0.005,0.0510651682004163
"138",26.5766164844182,2.07091514155831,27.7036100904443,1.51883584802822,43.3108696429905,0.167482548748231,0.00804419968628223
"139",77.3395959894197,1.29876189720003,90.0163999614273,1.03358034091909,115.445343448002,0.33268150898499,0.135997179809051
"140",73.3945081334007,1.94835171869474,89.167266527583,2.05784187298175,199.310260702305,0.0842709859428481,0.0155264101910271
"141",69.1891160963953,1.82367750511784,85.1207611187928,1.91356726858761,319.901027968744,0.0482668348975389,0.0234529724762561
"142",82.630915909567,1.96017444587551,116.80339090662,2.3825016334316,3256.02706494593,0.005,0.0793095372697706
"143",65.8763717899805,1.46806793429241,80.8708097336256,1.38283506445865,178.820969067556,0.126175833690636,0.142297251057614
"144",51.9165820028462,1.56344727961071,64.3561690233357,1.54065296668761,83.3973179124865,0.256544790331931,0.140392271974325
"145",54.9212038721608,1.80067998061129,65.9199411036018,1.80151226145773,140.905749026275,0.10331529616672,0.0325275611887498
"146",50.703254000944,1.86123335375576,59.6876038684048,1.80405782644131,NA,NA,NA
"147",15.4495101321203,1.81482227130356,17.4352366316649,1.61846246735907,13.114922953462,1.09548196053027,0.269213614725833
"148",5.00000000296124,0.31471417660293,5.10737697791585,5.01526329851483e-05,NA,NA,NA
"149",7.04592592564738,1.20249963560747,7.29681287524769,0.770648101506689,7.00047656166628,7.81843850158159,0.293108247610362
"150",158.744977228189,1.94206734828995,169.763564364278,1.57249317341127,211.869593070174,0.226550795259241,0.0050267862741864
"151",476.021759603404,2.33578388721421,762.959710916792,3.26472250390761,10766.5219436309,0.005,0.110351962429414
"152",397.849034507749,2.09092673846261,706.361179314135,3.027710838444,11160.102099238,0.005,0.110980789103183
"153",15.316012053105,2.11569083097411,21.0438048767547,2.56206518137521,12.2411019831389,1.6494107213728,0.446787075314464
"154",12.6318436494615,1.54374071644569,14.0333157522131,1.22601331758441,25.6148583075506,0.248284893693509,0.17491384566719
"155",10.2896553073934,0.919551810927501,10.9259737184338,0.000672209711361297,10.6841778453348,1.70712164993363,0.199906879655694
"156",4.0130309721637,0.00912407776512655,NA,NA,4.01406411575175,206.649433203876,0.973010873644737
"157",23.29236119832,1.60554857840094,25.9716565400206,1.31204133226114,37.8278179898723,0.25516328097829,0.0649352898947834
"158",16.3364861946914,0.905743205276028,17.7108498013714,0.000322613405018492,19.1551924874137,0.933890175476815,0.194680214727661
"159",26.6240659220014,1.09334318475638,29.3286153299611,0.582813665557386,29.553414359124,0.987368889310646,0.251163444162977
"160",5.15642786691221,0.527402745231423,6.08697973196735,0.000122902049292434,5.08593016672682,203.288523232177,0.98012669840386
"161",5.61287473337111,0.00868127697903044,NA,NA,5.63238699167295,126.701560704511,0.990272759005139
"165",170.060151960271,1.98047776999497,218.50082559392,2.19896486067803,6190.5618660241,0.005,0.0296001114748779
"166",54.4324990604522,1.28390901554656,62.2325660476439,0.965151270818255,75.2784912880402,0.403576147659576,0.142378853298694
"167",78.3070314769217,3.35666313721046,99.9482707528734,4.16062288327176,1464.03227842847,0.005,0.0120345829275892
"168",7.00016557916608,0.848598111127106,7.06515433958545,0.000631626956325281,7.00000485182472,6.63928940383984,0.118116719881031
"169",8.10342364997384,0.486349873422066,9.33333649708473,0.000134893507417302,8.08759218053234,206.509567988911,0.978324632942001
"170",9.60071621691192,0.335845256059969,12.6818309912121,0.000839892402479362,NA,NA,NA
"171",18.6940027424545,1.43894785671105,22.3595966445245,1.28177775556187,20.3326667602037,0.853421268668262,0.351601160506194
"172",5.01030151346849,0.00401640045803583,5.96156838608067,0.00124757028445591,5.01989858523651,341.10745841775,0.98391731611048
"173",120.105111982996,1.86483456138948,144.375701800103,1.86606936370888,629.248233510203,0.041336606129154,0.0312326915549983
"174",467.110610231087,1.84448210730658,784.367906455162,2.54578920279068,16750.7546502096,0.005,0.0811782151518548
"175",5.24969530443754,0.021132861701411,7.27274071710637,0.000592768337146541,5.53461801603894,184.900035810678,0.987439074654739
"176",4.00173059185135,0.0050971395346823,NA,NA,NA,NA,NA
"177",3.00123663706592,0.512416241339173,NA,NA,3.0030499052923,4.23723835889741,0.196597739164204
"178",6.50032493495031,0.911380297486392,7.00000881589128,0.000228821278397927,NA,NA,NA
"179",7.29892702068712,0.969273708061018,7.765649528913,0.000212368269989053,7.46091627486078,1.46859394589007,0.150192329887294
"180",55.0401849316057,1.38203637913985,72.1862724303683,1.41366960109381,79.8899695129438,0.354498668226733,0.222439793892024
"182",29.7044972502246,1.4532004670802,30.3917240869303,0.719567620420072,33.8281991789484,0.463091189505781,0.0149361712786296
"183",427.208274419482,1.38673743255855,727.408918583529,1.80940143530597,1075.14809194414,0.135235539963914,0.296490360725537
"184",59.7269688141069,1.29231958407317,62.3893063021628,0.626465073627439,73.492694047281,0.475371387092115,0.0681143056674868
"185",68.7773598153093,1.64193355986012,74.2154038388068,1.23011434929723,114.800973981707,0.208842406430223,0.0476718011480753
"186",456.720854601092,1.57658723974221,669.46033800186,1.87560032966921,20727.6221552867,0.005,0.169720780634431
"187",14.041898511459,1.03048027467775,15.6991508966427,0.560299247811842,14.1356216072811,2.48860421412226,0.46792940382866
"188",18.7158506348915,1.36133077880183,21.7536797974245,1.14402431982603,18.1536799309951,1.63027980204974,0.341768591882685
"189",92.5497503467288,1.91271219740746,105.99913007664,1.77332680427806,235.29203676328,0.095635589973773,0.024915066416367
"190",64.7155574738434,1.84676521553874,77.3747800020639,1.84013389494863,266.28882093813,0.0554668674728441,0.0255727996105331
"191",48.1823702542162,1.13156917629041,52.3898983516887,0.620605356647103,55.9968899491548,0.665949535300895,0.111554909475954
"192",60.6989637555661,1.75562573780247,70.8996994636239,1.66511864889074,123.90190082437,0.141522263219054,0.0313451797122659
"193",53.731241113355,1.1180219780788,57.023042066759,0.487557528529672,60.6012718103038,0.699586612271258,0.0827476163372223
"194",33.400618171432,0.939492046639939,36.790912233925,0.360457187090797,36.2236891603824,1.16660034618199,0.220950896241682
"195",19.2207850622692,0.573075177817487,23.1429780182318,0.000835437315804481,19.1991116126248,9.33454346852867,0.742970493008115
"196",54.9394028005206,1.43073024260199,66.6881493196087,1.31820432911932,108.276900321722,0.198683180092258,0.130767999590321
"197",33.6576134043892,0.600762628039727,NA,NA,32.1453912835569,16.3510787724688,0.926003907051975
"198",43.9053431355244,1.26239715074102,59.0392340672069,1.28697719897997,32.3493743935695,6.34714159047823,0.791767334735449
"199",62.2379137154622,1.56128002807279,83.9747812349151,1.71137979341535,89.616082662263,0.298996598528503,0.285676052876684
"200",15.0511012470167,0.00840662739491355,22.9411813554668,4.55327585917706e-05,NA,NA,NA
"201",155.841818138587,2.09126811346254,230.219083619023,2.68963181387309,4901.35682462555,0.005,0.128641056812678
"202",43.7560401012038,0.990294900385111,42.166678664973,4.53999298172432e-05,33.5217872038677,83.9512896227113,0.987359435203933
"203",27.7861616910662,0.0146535920054153,47.4545447803243,4.54001922419067e-05,NA,NA,NA
"204",43.7583801182662,2.412864762738,50.0783807779673,2.38901657870972,1388.48195719469,0.005,0.0109336472905707
"205",48.4368768383104,2.47415037485692,54.8985510820477,2.46805368123742,1510.34285196838,0.005,0.0180864483533409
"206",31.4777912018712,2.3877570569386,33.59230404634,2.07772087212739,257.427890923084,0.0220591995402403,0.0143680660489904
"207",27.0547753150472,1.72648103352801,29.7366903717052,1.40494212790938,46.9938131776265,0.20231731140372,0.0441227789279791
"208",12.8316815846583,1.72445233308703,16.1324488834919,1.79569234589613,10.0726198432053,121.332446626345,0.990262290668998
"209",3.00000000270468,0.553284570851661,NA,NA,3.00000177056509,4.00014752691672,0.027720753328007
"210",3.00002456681314,0.872163866832942,NA,NA,3.00085577447526,1.88928171873655,0.0132949274170229
"211",2,0.000454391037149263,NA,NA,NA,NA,NA
"212",3.00000000052379,0.231133048368387,NA,NA,3.00000000392373,18.8047571546889,0.336974526336475
"213",40.1799688093013,2.33019824299338,44.2521274080335,2.10879239067055,161.325004376709,0.0444617733448609,0.00581550772545992
"214",32.0639628537615,1.80338584103948,45.1292568322143,2.16820366534584,73.5032800213299,0.145544218452703,0.145160593934374
"215",5.24969530443754,0.021132861701411,7.27274071710637,0.000592768337146541,5.53461801603894,184.900035810678,0.987439074654739
"216",8.37948485087771,0.69054251340449,10.0626533713923,0.00572099307988847,NA,NA,NA
"217",119.422057856058,1.52972561415787,147.328822281518,1.48849031219295,223.486055539258,0.189853250622192,0.0900040035113088
"218",195.098637394649,1.13060012262098,152.307732122361,4.54002230412843e-05,NA,NA,NA
"219",170.828078213633,1.87497598368549,272.231341562143,2.54299526201691,6087.45534537688,0.005,0.315617513261294
"220",50.1964926943309,0.893401250176945,NA,NA,51.1253493382274,1.73995238087745,0.617937805287971
"221",1589846.16155876,18.6892049047895,81.5208569581668,4.53999304386898e-05,120.986392250738,0.626192570080521,0.49594422052517
"222",48.020928963922,1.1734234595841,54.8434233343864,0.797926781136936,77.5720638574565,0.366788297791633,0.294990248801868
"223",58.2271336056807,1.04195986490451,62.5208657723309,0.460549090253618,62.4205790859511,1.05393738339803,0.474014969945442
"224",22.6094083368233,1.29100044462701,18.260868628597,6.0565007894062e-05,17.4384874705797,7.4263304963837,0.854790978205593
"225",10.7178770418369,0.543277794224552,13.1248392562183,0.000390813771690735,NA,NA,NA
"226",12.7180973665568,0.939378241470727,14.1246426100784,0.371005842661634,11.9203628980121,87.0140507090132,0.970994249587327
"227",14.4232111085071,1.54655114002285,20.1309776633315,1.78220167198877,NA,NA,NA
"228",27.5524199536368,1.01621480862685,30.8682268659349,0.515971333513857,30.3752472592824,1.13030678643087,0.31987626620724
"229",29.3695673408238,1.40714701429573,33.5209587009003,1.12186012470484,45.0653393400639,0.338725484446694,0.176953757812127
"230",212.644266158847,2.22051291026289,228.776495065285,1.91349260006745,302.738063997986,0.171833573790385,0.00207677697937877
"231",NA,NA,NA,NA,NA,NA,NA
"232",112.896302482662,2.22550232708212,196.299252799328,3.22479604978189,3518.30918819303,0.005,0.0719245919771906
"233",49.2072116408257,1.94554795444861,54.99536818104,1.73199256998364,101.346609168693,0.126616620293893,0.018972289076361
"234",47.962711898687,1.38885267159931,53.0914633194855,1.00979889768552,61.9086946006428,0.424577107162059,0.0961839754688628
"235",16.184593945952,1.94157622185235,NA,NA,529.786194723763,0.005,0.15009040068104
"236",19.4393944021703,0.535135969861277,24.8113955971344,0.000742735230529885,19.2009333610608,107.165674569587,0.979990483985831
"237",35.151559345058,0.596405507732237,42.7789418757172,0.000227257792597548,36.1484909788527,3.26729085047111,0.515511847998686
"238",25.9276550321906,1.99251653518712,26.9056980101021,1.44110175694231,35.1101322437962,0.21748849998817,0.00326590536242126
"239",102.73044327209,1.7111125505579,147.778650709013,2.1060832698228,4480.8278114363,0.005,0.0588987296610292
"240",207.10126995184,1.2831783202788,223.681700785825,0.794639642336436,253.988277358943,0.45723271367441,0.0615430281247557
"241",233.901335176358,1.44515989778883,268.954710408909,1.20379027385926,413.938957461843,0.204365865194106,0.0612778597715963
"242",34.0819523280725,2.88211836946586,55.121581439235,4.1702550110981,931.828521632701,0.005,0.0130447171326565
"243",31.8336415268668,2.04925507364775,34.6645137772958,1.78713488518406,302.413035529708,0.0222887242115982,0.0337520611419466
"244",45.155336976998,0.985491539956092,45.225018866768,4.53999297769977e-05,39.7557750659155,3.28446281600752,0.707437772086984
"245",34.0840645895995,0.283840706298652,52.0000129633989,4.54000174335772e-05,NA,NA,NA
"246",23.3420775379655,0.00955172388478319,NA,NA,NA,NA,NA
"248",3.00018646627523,0.218796533678163,NA,NA,3.00029886562457,18.1821806480893,0.602436833626269
"249",2.00000000000001,0.00411259961240863,NA,NA,NA,NA,NA
"250",2,0.00152572021199367,NA,NA,NA,NA,NA
"251",342.529904260829,1.66792618990121,568.022968176743,2.22152653074719,14498.7684962946,0.005,0.197804254839015
"252",78.6620776701095,1.25959378772149,91.5061688584945,0.996341136446214,110.283591697237,0.3792232802574,0.119554444827502
"253",32.4554487125436,0.991847209528433,36.1224554511505,0.456058778411331,34.7231278873298,1.26881162675954,0.305831796686664
"254",41.6119093331283,1.44355671696249,44.3549439571056,0.932109005774211,56.0369871212783,0.365083674107151,0.0683184118180244
"255",93.9988901554935,1.78028931029313,130.466205630729,2.09178297564271,750.652728301327,0.02936297126821,0.0910649774104851
"256",36.7647161925383,0.815373249542954,41.8782024043138,0.00370984562169462,37.8416537417905,2.16651550990793,0.561597314899173
"257",21.4142528660621,0.770826962554354,24.8110852050765,0.00433430212686464,20.3955177903197,10.1385993705698,0.837918056376854
"258",127.61586452239,1.68940489358181,158.875870784042,1.72572009347935,1198.85161287257,0.024464624294114,0.0513392625698283
"259",108.56062916798,1.53061301132302,128.089208940543,1.39315115107436,203.791975010618,0.181770943703535,0.0588917175448794
"260",103.801838874856,1.28069429355653,120.449138216115,1.00842675871785,143.822839820281,0.379577960355083,0.122517565987374
"263",105.451469666389,1.35289726038735,117.303712674623,1.00220237798675,139.623757310421,0.372730437174261,0.0623236047217764
"264",8.10604250117327,1.05838333148089,8.37214887234138,0.000272887312306143,8.10537110365971,1.92811671001672,0.105151821265886
"265",8.01274902544406,1.01907804114835,8.15934342668602,0.00014596906008628,8.03697943583745,1.62173788450129,0.0362135889070773
"266",6.00000042129625,0.44400253816985,6.11512900854409,0.000270339218537546,NA,NA,NA
"267",5.40753018713221,0.0325445774623885,NA,NA,5.43221653725017,71.708165923015,0.965317426223789
"268",21.850324620304,1.8250792612443,41.5939930297824,2.74244128870247,NA,NA,NA
"269",30.8343411856419,1.68087020570735,35.5917223961138,1.55546048990758,36.2021631357124,0.455003912326521,0.0618196173409114
"270",2161.39513673144,2.64166168438093,5365.39118470007,4.63512767611449,28331.8805841788,0.005,0.103127081577887
"271",39.830505288404,1.33920406176515,47.9162888224097,1.16399525579601,52.3077021926951,0.46696561304047,0.229511065067259
"272",24.3166659829313,0.98296410023488,28.4812892393019,0.558012963063035,22.3117407595343,4.30860088907967,0.716698775714733
"273",43.4179574256209,0.866536574137464,47.3214424096653,4.53999297651701e-05,37.7999856416137,5.80324487614609,0.829778557233958
"274",32.5714276337982,1.03324672901386,33.94430597003,0.318417028946178,33.889014674451,1.08072685365449,0.0691565022668476
"275",64.1575675152936,1.7796196398005,74.9858084485971,1.67297832080228,244.65184410276,0.0649861336136974,0.0438157971167501
"276",64.2052269735275,1.46925492182968,79.2741401704367,1.4236456218964,118.04220056885,0.209355507020247,0.100985954782965
"277",55.6143354306821,1.60929837497733,66.7770217677058,1.53787662584878,129.825393359115,0.134654373235098,0.0648732890119021
"278",55.883957643296,1.43544733509798,63.5345419349699,1.15039916735866,96.8153519241289,0.233358646663703,0.0873701990465458
"279",72.8637872028584,2.10789949085963,92.5660453639649,2.3421018329236,2640.44482949531,0.005,0.0374840783502834
"280",76.6265624058028,1.94986818403846,95.0604797152372,2.06917534147011,2946.47455362941,0.005,0.0247383331778545
"281",60.3809700611438,2.00036130627945,72.4488099795972,2.04453999266396,331.114354286635,0.0373840823238119,0.0200939304721915
"282",48.2591177890834,1.3148915896226,56.88488529363,1.10039832931579,63.4975172667647,0.445116209182977,0.15256041642568
"283",49.7876558212895,1.60148747040308,64.6786776323064,1.70883762279432,77.6208925667242,0.265407599007688,0.135001372636303
"284",58.7029471317654,1.68635086428058,68.4457633834281,1.55998750130585,131.398978712577,0.131458818497347,0.0412004291261709
"285",64.7897393359648,1.38778073605625,68.7158651737623,0.938477938041324,75.1433636356084,0.462258719971384,0.0230139224245466
"286",35.4429152210892,0.875248642424018,39.0124185940069,0.00507901561738918,37.2882612115164,1.63440007228883,0.398472643548231
"287",105.895144477179,1.89575529185676,191.183748431266,2.78981123202512,818.329636762385,0.0285191041115002,0.120089679118277
"288",334.283284296606,1.58796481341205,455.247678167052,1.8081965225467,15006.8330498388,0.005,0.0573234674835044
"289",141.333736713118,2.5722661285343,245.89947325047,3.78160968959507,3406.37039704614,0.005,0.0585254336306298
"290",84.5373281338098,2.0715068871301,111.031192035506,2.37463304515303,3154.31573607026,0.005,0.0529654793179255
